48.029,61.055,66.667
48.029,61.055,66.667
48.029,61.055,66.667
48.029,61.055,66.667
48.029,61.055,66.667
48.029,61.055,66.667
48.033,61.055,66.667
48.033,61.055,66.667
48.033,61.055,66.667
48.038,61.055,66.667
47.992,61.055,66.667
47.992,61.055,66.667
47.992,61.055,66.667
47.992,61.055,66.667
48.008,61.055,66.667
48.008,61.055,66.667
48.008,61.055,66.667
48.008,61.055,66.667
48.008,61.055,66.667
48.008,61.055,66.667
48.008,61.055,66.667
48.023,61.055,66.667
48.023,61.055,66.667
48.023,61.055,66.667
48.023,61.055,66.667
48.023,61.055,66.667
48.062,61.055,66.667
48.062,61.055,66.667
48.062,61.055,66.667
48.061,61.055,66.667
48.061,61.055,66.667
48.062,61.055,66.667
48.060,61.055,66.667
48.033,61.055,66.667
48.033,61.055,66.667
48.033,61.055,66.667
48.029,61.055,66.667
48.029,61.055,66.667
48.029,61.055,66.667
48.029,61.055,66.667
48.017,61.055,66.667
47.971,61.055,66.667
47.971,61.055,66.667
47.971,61.055,66.667
47.985,61.055,66.667
47.985,61.055,66.667
47.953,61.055,66.667
47.953,61.055,66.667
47.951,61.055,66.667
48.022,61.055,66.667
48.022,61.055,66.667
48.253,61.055,66.667
48.253,61.055,66.667
48.252,61.055,66.667
48.252,61.055,66.667
48.252,61.055,66.667
48.252,61.055,66.667
48.252,61.055,66.667
48.252,61.055,66.667
48.252,61.055,66.667
48.252,61.055,66.667
48.252,61.055,66.667
48.609,61.055,66.667
48.609,61.055,66.667
48.610,61.055,66.667
48.607,61.055,66.667
48.607,61.055,66.667
48.607,61.055,66.667
48.607,61.055,66.667
48.607,61.055,66.667
48.607,61.055,66.667
48.607,61.055,66.667
48.607,61.055,66.667
48.607,61.055,66.667
48.606,61.055,66.667
48.606,61.055,66.667
48.595,61.055,66.667
48.595,61.055,66.667
48.589,61.055,66.667
48.589,61.055,66.667
48.592,61.055,66.667
48.593,61.055,66.667
48.593,61.055,66.667
48.593,61.055,66.667
48.593,61.055,66.667
48.593,61.055,66.667
48.593,61.055,66.667
48.593,61.055,66.667
48.593,61.055,66.667
48.593,61.055,66.667
48.593,61.055,66.667
48.553,61.055,66.667
48.554,61.055,66.667
48.553,61.055,66.667
48.553,61.055,66.667
48.690,61.055,66.667
48.683,61.055,66.667
48.683,61.055,66.667
48.683,61.055,66.667
48.669,61.055,66.667
48.624,61.055,66.667
48.584,61.055,66.667
48.682,61.055,66.667
48.682,61.055,66.667
48.681,61.055,66.667
48.681,61.055,66.667
48.681,61.055,66.667
49.245,61.055,66.667
49.246,61.055,66.667
49.246,61.055,66.667
49.246,61.055,66.667
49.246,61.055,66.667
49.210,61.055,66.667
49.211,61.055,66.667
49.231,61.055,66.667
49.231,61.055,66.667
49.231,61.055,66.667
49.230,61.055,66.667
