four_peaks,SA,400,2000,0,6.0
four_peaks,RHC,400,2000,0,14.0
four_peaks,GA,400,2000,0,23.0
four_peaks,MIMIC,400,2000,0,138.0
four_peaks,RHC,400,2000,0,4.0
four_peaks,SA,400,2000,0,12.0
four_peaks,GA,400,2000,0,19.0
four_peaks,MIMIC,200,2000,0,119.0
four_peaks,MIMIC,200,2000,0,297.0
four_peaks,MIMIC,200,-1,0,394.0
four_peaks,MIMIC,30,-1,0,56.0
four_peaks,SA,30,5000,0,56.0
four_peaks,RHC,30,5000,0,30.0
four_peaks,GA,30,5000,0,56.0
four_peaks,MIMIC,30,5000,0,56.0
four_peaks,SA,200,200000,0,200.0
four_peaks,RHC,200,200000,0,200.0
four_peaks,GA,200,200000,0,200.0
four_peaks,MIMIC,200,200000,0,200.0
four_peaks,RHC,200,200000,0,200.0
four_peaks,SA,200,200000,0,200.0
four_peaks,RHC,200,200000,0,200.0
four_peaks,SA,200,200000,0,200.0
four_peaks,RHC,200,200000,0,200.0
four_peaks,SA,200,200000,0,200.0
four_peaks,RHC,200,200000,0,200.0
four_peaks,SA,200,200000,0,200.0
four_peaks,GA,200,200000,0,198.0
four_peaks,MIMIC,200,200000,0,200.0
