4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0
6.0

Problem: four_peaks
Algorithm: RHC
Optimal Value: 6.0
Fitness function evaluations: 31.0
