2.0
2.0
2.0
2.0
2.0
2.0
2.0
2.0
2.0
2.0
2.0
2.0
2.0
2.0
2.0
2.0
2.0
2.0
2.0
2.0
2.0

Problem: four_peaks
Algorithm: RHC
Optimal Value: 2.0
Fitness function evaluations: 21.0
