3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0

Problem: four_peaks
Algorithm: RHC
Optimal Value: 3.0
Fitness function evaluations: 21.0
