4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0

Problem: four_peaks
Algorithm: RHC
Optimal Value: 4.0
Fitness function evaluations: 21.0
