0.0
0.0
0.0
0.0
0.0
0.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0
3.0

Problem: four_peaks
Algorithm: SA
Optimal Value: 3.0
Fitness function evaluations: 27.0
