flipflop,RHC,80,20000,4,63
flipflop,RHC,80,20000,7,69
flipflop,RHC,80,20000,2,65
flipflop,RHC,80,20000,9,67
flipflop,RHC,80,20000,6,69
flipflop,RHC,80,20000,0,63
flipflop,RHC,80,20000,5,64
flipflop,RHC,80,20000,8,62
flipflop,RHC,80,20000,3,62
,,,,,64.8
,,,,,2.658320272
,,,,,
flipflop,SA,80,20000,5,78
flipflop,SA,80,20000,2,77
flipflop,SA,80,20000,4,77
flipflop,SA,80,20000,6,78
flipflop,SA,80,20000,7,77
flipflop,SA,80,20000,0,78
flipflop,SA,80,20000,1,77
flipflop,SA,80,20000,9,78
flipflop,SA,80,20000,8,78
flipflop,SA,80,20000,3,79
,,,,,
,,,,avg,77.7
,,,,std,2.521904043
